Station,Point_Location_Description,Parameter,Unit_of_Measure,STORET_Number,Sample_Collection_Date_and_Time,Measured_Value,Data_Qualifier_Code,Sample_Type,MDL,PQL,Method_Description,Matrix,Major_Class_Description,Minor_Class_Description,Sample_Collection_Organization,Vendor_name,Sample_Comments,Analyte_Comments
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,1/3/1994 14:00,1,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,1/3/1994 14:00,44,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,1/3/1994 14:00,2,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,1/3/1994 14:01,45,,DUP,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,1/3/1994 14:01,1.9,,DUP,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/9/1994 15:20,0.75,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,2/9/1994 15:20,43,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,2/9/1994 15:20,2.9,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/21/1994 14:30,0.9,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,4/21/1994 14:30,54,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,4/21/1994 14:30,8.299999,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,6/21/1994 14:20,57,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,6/21/1994 14:20,3.6,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/22/1994 14:50,0.6,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,8/22/1994 14:50,33,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,8/22/1994 14:50,10.1,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/19/1994 14:35,0.5,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,10/19/1994 14:35,40,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,10/19/1994 14:35,7.6,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,12/6/1994 14:30,0.6,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,12/6/1994 14:30,33,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,12/6/1994 14:30,70,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/23/1995 14:00,1.4,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,2/23/1995 14:00,34,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,2/23/1995 14:00,3.5,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/10/1995 13:30,1.3,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,4/10/1995 13:30,22,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,4/10/1995 13:30,2.5,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,6/20/1995 13:15,1,,GRAB,,,NONE NONE,FIELD DATA,Ambient,None,,,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,6/20/1995 13:15,28,,GRAB,,,EPA 160.2,WATER,Ambient,None,,,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,6/20/1995 13:15,8.200001,,GRAB,,,EPA 180.1,WATER,Ambient,None,,,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/21/1995 13:30,1,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,8/21/1995 13:30,33,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,8/21/1995 13:30,6.5,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/30/1995 13:30,0.7,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,10/30/1995 13:30,32,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,10/30/1995 13:30,13.8,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,12/4/1995 14:00,1.2,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,12/4/1995 14:00,19,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,12/4/1995 14:00,1.8,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/22/1996 13:30,1.4,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,2/22/1996 13:30,19,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,2/22/1996 13:30,7,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/23/1996 13:00,0.9,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,4/23/1996 13:00,20,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,4/23/1996 13:00,7.6,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,6/24/1996 13:00,0.85,,GRAB,,,NONE NONE,FIELD DATA,Ambient,None,,,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,6/24/1996 13:00,27,,GRAB,,,EPA 160.2,WATER,Ambient,None,,,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,6/24/1996 13:00,10.4,,GRAB,,,EPA 180.1,WATER,Ambient,None,,,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/14/1996 12:30,0.9,,GRAB,,,NONE NONE,FIELD DATA,Ambient,None,,,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,8/14/1996 12:30,15,,GRAB,,,EPA 160.2,WATER,Ambient,None,,,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,8/14/1996 12:30,6.7,,GRAB,,,EPA 180.1,WATER,Ambient,None,,,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/9/1996 12:00,0.7,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,10/9/1996 12:00,32,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,10/9/1996 12:00,2.9,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,12/16/1996 12:35,2,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,12/16/1996 12:35,27,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,12/16/1996 12:35,2.7,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/10/1997 12:00,1.8,,GRAB,,,OTHER/UNKNOWN,FIELD DATA,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,2/10/1997 12:00,43,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,2/10/1997 12:00,4.9,,GRAB,,,OTHER/UNKNOWN,WATER,Ambient,None,,,,SR 1-18-2011; Changed NULL Analysis Method to OTHER/UNKNOWN for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/10/1997 12:05,1.8,,GRAB,,,,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,2/10/1997 12:05,15.8,,GRAB,1.53,,EPA 160.2,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,2/10/1997 12:05,2.02,,GRAB,0.33,,EPA 180.1,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,2/10/1997 12:06,1.8,,DUP,,,,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,2/10/1997 12:06,14.6,,DUP,1.53,,EPA 160.2,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,2/10/1997 12:06,1.27,,DUP,0.33,,EPA 180.1,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,3/10/1997 12:15,1.5,,GRAB,,,,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,3/10/1997 12:15,15,,GRAB,1.53,,EPA 160.2,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,3/10/1997 12:15,3.05,,GRAB,0.33,,EPA 180.1,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/21/1997 12:30,1.8,,GRAB,,,,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,4/21/1997 12:30,18,,GRAB,1.53,,EPA 160.2,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,4/21/1997 12:30,4.4,,GRAB,0.33,,EPA 180.1,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,4/21/1997 12:40,1.1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,4/21/1997 12:40,42,,GRAB,5,,EPA 160.2,WATER,Ambient,None,21FLSJWM,PPB Environmental Lab (PPB),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,4/21/1997 12:40,6.5,,GRAB,0.5,,EPA 180.1,WATER,Ambient,None,21FLSJWM,PPB Environmental Lab (PPB),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,5/19/1997 12:30,0.75,,GRAB,,,,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,5/19/1997 12:30,47,,GRAB,1.53,,EPA 160.2,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,5/19/1997 12:30,7.85,,GRAB,0.33,,EPA 180.1,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,6/9/1997 12:30,0.7,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,6/9/1997 12:30,22,,GRAB,5,,EPA 160.2,WATER,Ambient,None,21FLSJWM,PPB Environmental Lab (PPB),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,6/9/1997 12:30,4.2,,GRAB,0.5,,EPA 180.1,WATER,Ambient,None,21FLSJWM,PPB Environmental Lab (PPB),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,6/9/1997 12:35,0.7,,GRAB,,,,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,6/9/1997 12:35,19,,GRAB,1.53,,EPA 160.2,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,6/9/1997 12:35,3.19,,GRAB,0.33,,EPA 180.1,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,7/21/1997 12:30,0.8,,GRAB,,,,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,7/21/1997 12:30,20.5,,GRAB,0.9,,EPA 160.2,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,7/21/1997 12:30,5.19,,GRAB,0.33,,EPA 180.1,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/18/1997 11:45,0.7,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,8/18/1997 11:45,32,,GRAB,5,,EPA 160.2,WATER,Ambient,None,21FLSJWM,PPB Environmental Lab (PPB),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,8/18/1997 11:45,7.4,,GRAB,0.5,,EPA 180.1,WATER,Ambient,None,21FLSJWM,PPB Environmental Lab (PPB),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/18/1997 11:50,0.7,,GRAB,,,,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,8/18/1997 11:50,16.7,,GRAB,0.9,,EPA 160.2,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,8/18/1997 11:50,2.85,,GRAB,0.33,,EPA 180.1,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,8/18/1997 11:51,0.7,,DUP,,,,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,8/18/1997 11:51,20,,DUP,0.9,,EPA 160.2,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,8/18/1997 11:51,3.02,,DUP,0.33,,EPA 180.1,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,9/8/1997 11:15,0.69,,GRAB,,,,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,9/8/1997 11:15,16.8,,GRAB,0.9,,EPA 160.2,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,9/8/1997 11:15,2.67,,GRAB,0.33,,EPA 180.1,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/13/1997 11:15,0.77,,GRAB,,,,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,10/13/1997 11:15,26,,GRAB,0.9,,EPA 160.2,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,10/13/1997 11:15,2.45,,GRAB,0.33,,EPA 180.1,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,10/13/1997 11:20,0.77,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,10/13/1997 11:20,41,,GRAB,0.3,,EPA 160.2,WATER,Ambient,None,21FLSJWM,ASci Corporation-formerly EQL,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,10/13/1997 11:20,13.4,Q,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,21FLSJWM,ASci Corporation-formerly EQL,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,11/10/1997 11:45,0.9,,GRAB,,,,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,11/10/1997 11:45,23.5,,GRAB,0.9,,EPA 160.2,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,11/10/1997 11:45,1.98,,GRAB,0.33,,EPA 180.1,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Secchi,m,78,12/8/1997 11:00,0.8,,GRAB,,,,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,TSS,mg/L,530,12/8/1997 11:00,19,,GRAB,0.9,,EPA 160.2,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
MAT,MATANZAS R S OF WASHINGTON OAKS MKR 109,Turbidity,ntu,82079,12/8/1997 11:00,1.55,,GRAB,0.33,,EPA 180.1,WATER,Ambient,None,21FLSJWM,St Johns Co. Utility Envir. Lab (SJCUEL),,
